car_id,model_year,mileage_km,horsepower,previous_owners,airbags_count,warranty_months,price_brl_log,engine_size_liters_log,brand_Fiat,brand_Ford,brand_Honda,brand_Hyundai,brand_Toyota,brand_Volkswagen,fuel_type_Elétrico,fuel_type_Etanol,fuel_type_Flex,fuel_type_Gasolina,fuel_type_Híbrido,transmission_Automática,transmission_Cvt,transmission_Manual,drivetrain_Dianteira,drivetrain_Traseira,condition_Excelente,condition_Regular,condition_Ruim,accident_history_2+ Acidentes,accident_history_Sem Acidentes,service_history_Parcial,service_history_Sem Histórico,air_conditioning_Sim,power_steering_Sim,power_windows_Sim,abs_brakes_Sim,interior_material_Couro Sintético,interior_material_Tecido,sound_system_Multimídia,sound_system_Premium,sunroof_Sim,parking_sensors_Sim,imported_Sim,color_Branco,color_Cinza,color_Prata,color_Preto,color_Vermelho,car_age,km_per_year_score,usage_intensity
Car01922,-1.1449232887005243,-1.24327592252608,0.2004061022416221,1.3646501469040946,-1.5799506288101306,0.9424354570182545,9.329367078397823,-0.22506287377365783,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1449232887005245,-0.8269687978374349,-0.8269687978374349
Car00253,0.006028796637484806,-0.2001634368763917,0.1275573154424859,0.6569269423197879,-0.40293724357458727,1.6076659820990424,10.993311335171159,0.2866767991881376,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.006028796637484817,-0.3433040693203607,-0.3433040693203607
Car01196,-1.1449232887005243,0.7014842708669445,0.7540568819150573,0.6569269423197879,0.3817383465824417,-0.10292679668012651,8.987321812850125,-0.22506287377365783,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.1449232887005245,-0.3365565153716101,-0.3365565153716101
Car01652,1.387171299043096,-0.6909777942630232,1.511684264626074,1.3646501469040946,0.7740761416609562,-0.10292679668012651,11.01977602621718,-1.3907052734306438,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.3871712990430958,0.3145891640327168,0.3145891640327168
Car01911,-0.6845424545653208,0.26943874532160667,1.6865213529440009,-0.05079626226451876,0.7740761416609562,0.9424354570182545,10.054275441658197,-0.22506287377365783,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.6845424545653208,-0.35958264407197,-0.35958264407197
Car00619,1.156980881975494,-1.1408898125496596,-1.1545813322223115,0.6569269423197879,-1.5799506288101306,-0.19795972883452478,11.16157915574956,-0.49716065503419066,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,-1.156980881975494,-0.40141129307232604,-0.40141129307232604
Car02014,-0.22416162043011706,1.6162130485068262,-1.2565696337411023,-0.05079626226451876,1.1664139367394708,1.3225671856358476,8.987321812850125,-1.3907052734306438,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.22416162043011703,0.23617446534156808,0.23617446534156808
Car01381,-0.6845424545653208,-1.3565217886430292,1.3077076615884926,-0.7585194668488254,1.1664139367394708,-1.5284207789961006,10.745334871387179,0.760473732551322,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0.6845424545653208,-0.8379395759951273,-0.8379395759951273
Car01613,0.6966000478402903,-1.5404931878064998,-0.16383783175405897,-0.05079626226451876,0.7740761416609562,1.512633049944644,11.223121142137346,0.2866767991881376,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,-0.6966000478402903,-0.8230823174100842,-0.8230823174100842
Car01005,1.387171299043096,0.6222848371956166,-0.6009305525488764,-0.05079626226451876,-0.40293724357458727,-1.2433219825329058,10.264129617035971,-0.49716065503419066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.3871712990430958,1.860034505592403,1.860034505592403
Car01840,1.617361716110698,-1.102524158911783,-0.8631861850257667,1.3646501469040946,-1.5799506288101306,-1.5284207789961006,10.954623813179536,-0.49716065503419066,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,-1.6173617161106977,0.2259458297542113,0.2259458297542113
Car01092,0.9267904649078922,-0.5892909867653486,5.357266658508691e-17,-1.4662426714331322,-0.010599448496072767,0.4672707962462631,12.400417465675623,1.2015681247529082,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9267904649078922,-0.12386576203431907,-0.12386576203431907
Car01453,1.387171299043096,0.7239305092533648,1.2348588747893565,-0.05079626226451876,-1.187612833731616,-1.718486643304897,10.507940122080743,-0.49716065503419066,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-1.3871712990430958,1.9796509681402432,1.9796509681402432
Car01988,-0.6845424545653208,-1.4200486197024582,1.1911496027098747,-0.05079626226451876,1.5587517318179853,0.5623037284006613,11.076464923159545,0.2866767991881376,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0.6845424545653208,-0.8566291440169855,-0.8566291440169855
Car01057,-0.9147328716329226,-0.6294528879466713,-1.1691510895821389,1.3646501469040946,0.7740761416609562,-0.7681573217609144,8.987321812850125,-0.49716065503419066,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.9147328716329226,-0.6499599883382604,-0.6499599883382604
Car00614,-1.605304122835728,-1.6815466113135895,0.5646500362373031,1.3646501469040946,0.3817383465824417,1.2275342534814493,9.560504164299259,-0.22506287377365783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.605304122835728,-0.9404326748777866,-0.9404326748777866
Car01180,0.23621921370508664,-0.5989852387746335,-0.8194769129462849,1.3646501469040946,-0.40293724357458727,-1.4333878468417023,8.987321812850125,-0.22506287377365783,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.23621921370508667,-0.442086215231704,-0.442086215231704
Car01388,-1.605304122835728,1.0067503705595993,-0.3969539495112948,-3.5894122851860524,-1.187612833731616,-0.10292679668012651,8.987321812850125,0.2866767991881376,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.605304122835728,-0.34726076073012535,-0.34726076073012535
Car00790,-1.1449232887005243,-1.029138534083364,-0.42609346423094935,1.3646501469040946,-1.187612833731616,-0.007893864525728246,9.6634521335517,0.760473732551322,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.1449232887005245,-0.7729695408677402,-0.7729695408677402
Car00788,-0.6845424545653208,-0.1501290301127706,1.4534052351867652,0.6569269423197879,-1.187612833731616,-0.7681573217609144,10.541122023165814,0.2866767991881376,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.6845424545653208,-0.48301931402682524,-0.48301931402682524
Car00369,-0.9147328716329226,-0.4023852595538059,-0.7611978835069759,-0.05079626226451876,-0.7952750386531018,1.132501321327051,10.39090124329146,-0.49716065503419066,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0.9147328716329226,-0.5882954918780221,-0.5882954918780221
Car00842,0.6966000478402903,0.5413165796074602,-1.4459764794188565,1.3646501469040946,0.7740761416609562,-0.6731243896065162,10.31071776859096,-1.3907052734306438,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,-0.6966000478402903,0.40185286691396865,0.40185286691396865
Car01751,-0.45435203749771885,-0.8051697754982757,1.642812080864519,-0.05079626226451876,-1.5799506288101306,0.1821719997830683,10.512926984022588,1.2015681247529082,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0.45435203749771885,-0.649794452881689,-0.649794452881689
Car01411,0.23621921370508664,-0.9444269514619196,-0.7903373982266304,-0.7585194668488254,0.7740761416609562,-0.19795972883452478,10.955776631598594,0.760473732551322,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,-0.23621921370508667,-0.5945294336133178,-0.5945294336133178
Car00101,0.6966000478402903,-1.5663948031467247,0.2878246464005856,-1.4662426714331322,0.7740761416609562,-1.5284207789961006,11.080695348341909,-0.49716065503419066,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.6966000478402903,-0.8383228069388087,-0.8383228069388087
Car00756,-0.6845424545653208,-0.2511302469450077,-0.2075471038335407,1.3646501469040946,-0.010599448496072767,-1.1482890503785075,8.987321812850125,0.2866767991881376,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.6845424545653208,-0.5127338311969113,-0.5127338311969113
Car00262,-0.9147328716329226,1.1576214523957524,-1.2857091484607568,1.3646501469040946,1.5587517318179853,0.6573366605550597,8.987321812850125,-0.49716065503419066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.9147328716329226,-0.16464625113057188,-0.16464625113057188
Car01702,1.156980881975494,-0.9705753794417018,0.0838480433630042,1.3646501469040946,1.5587517318179853,0.8474025248638561,11.110909402061512,0.760473732551322,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-1.156980881975494,-0.2510919809206946,-0.2510919809206946
Car00436,0.6966000478402903,3.0356303048449075e-17,-0.16383783175405897,-0.7585194668488254,0.3817383465824417,1.2275342534814493,10.450481157684562,-0.22506287377365783,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.6966000478402903,0.08334262904395894,0.08334262904395894
Car01998,-1.1449232887005243,1.2656294058287596,-0.9651744865445574,1.3646501469040946,0.7740761416609562,0.1821719997830683,8.993054630146133,1.2015681247529082,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.1449232887005245,-0.19429542620569135,-0.19429542620569135
Car00180,-0.45435203749771885,0.8060368473461473,-0.23668661855319517,-1.4662426714331322,0.7740761416609562,-1.0532561182241094,9.10286651367095,0.760473732551322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.45435203749771885,-0.13268572135290124,-0.13268572135290124
Car02319,-0.6845424545653208,-0.27450888863642287,1.58453305142521,-1.4662426714331322,1.1664139367394708,0.4672707962462631,8.987321812850125,0.2866767991881376,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.6845424545653208,-0.5196118181335115,-0.5196118181335115
Car00860,0.006028796637484806,0.9400561106258494,1.3077076615884926,-0.7585194668488254,-0.010599448496072767,1.7026989142534406,10.487098846027767,1.2015681247529082,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,-0.006028796637484817,0.10396543738534597,0.10396543738534597
Car00991,0.23621921370508664,-1.1935157520286341,0.8851846981535025,-0.7585194668488254,0.7740761416609562,0.7523695927094579,11.474444478151947,-0.22506287377365783,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,-0.23621921370508667,-0.7044521702909821,-0.7044521702909821
Car01779,-0.22416162043011706,-0.651720872760078,-1.11087206014283,0.6569269423197879,-0.7952750386531018,1.7026989142534406,8.987321812850125,0.2866767991881376,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.22416162043011703,-0.5644958262574927,-0.5644958262574927
Car02379,-0.9147328716329226,-1.1394637839655497,1.5408237793457285,-0.7585194668488254,-0.40293724357458727,-1.718486643304897,10.888146961128207,-0.22506287377365783,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.9147328716329226,-0.7884630647777874,-0.7884630647777874
Car00600,-1.3751137057681262,-1.1526271247419477,-0.0764192875950955,1.3646501469040946,0.3817383465824417,-0.10292679668012651,9.389908140573516,-0.22506287377365783,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.3751137057681264,-0.8145721700543941,-0.8145721700543941
Car00292,0.23621921370508664,-1.1798450741598123,0.9871729996722932,-0.7585194668488254,1.5587517318179853,-1.1482890503785075,10.69898823220789,0.760473732551322,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.23621921370508667,-0.698419308435448,-0.698419308435448
Car00142,0.9267904649078922,1.268220938544113,0.9434637275928115,1.3646501469040946,-1.5799506288101306,1.132501321327051,10.273118207635076,0.2866767991881376,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.9267904649078922,1.1876844563736806,1.1876844563736806
Car01305,1.617361716110698,0.8053923921206362,-0.5280817657497401,0.6569269423197879,-0.40293724357458727,1.4176001177902458,10.419091740755093,0.2866767991881376,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,-1.6173617161106977,3.593795498867262,3.593795498867262
Car01049,1.387171299043096,0.7443885347100166,1.380556448387629,0.6569269423197879,-1.5799506288101306,-0.8631902539153127,10.3366326764176,0.760473732551322,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.3871712990430958,2.003725939423311,2.003725939423311
Car01114,0.6966000478402903,-1.2440163604447525,-1.606243810376956,-0.05079626226451876,-0.40293724357458727,-1.2433219825329058,10.702030248141414,-1.3907052734306438,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-0.6966000478402903,-0.64863559184625,-0.64863559184625
Car00415,-1.605304122835728,-0.7250653621485704,0.24411537432110386,1.3646501469040946,-0.7952750386531018,1.3225671856358476,10.081047792228372,0.2866767991881376,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1.605304122835728,-0.7293853771873993,-0.7293853771873993
Car01814,-0.9147328716329226,-1.0366251841499405,-1.1982906043017933,-1.4662426714331322,-1.5799506288101306,1.7026989142534406,10.630939536788064,-0.22506287377365783,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.9147328716329226,-0.760535303699781,-0.760535303699781
Car00808,-0.6845424545653208,0.5409600724614327,0.797766153994539,0.6569269423197879,0.3817383465824417,-0.958223186069711,9.32259705432185,-0.49716065503419066,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.6845424545653208,-0.27970117936900446,-0.27970117936900446
Car01913,-1.605304122835728,-1.0766636790114843,0.36067343319972184,1.3646501469040946,0.7740761416609562,-1.623453711150499,8.987321812850125,-0.22506287377365783,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.605304122835728,-0.806965439223309,-0.806965439223309
Car01447,-0.9147328716329226,1.130609180177519,5.357266658508691e-17,-0.05079626226451876,-0.7952750386531018,1.3225671856358476,8.987321812850125,1.2015681247529082,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.9147328716329226,-0.17198194304039488,-0.17198194304039488
Car00818,-0.45435203749771885,1.6050379206601968,-1.5625345382974742,-0.7585194668488254,1.1664139367394708,-1.1482890503785075,8.987321812850125,-1.3907052734306438,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0.45435203749771885,0.12374968901188309,0.12374968901188309
Car00720,-1.1449232887005243,-0.5764293058817431,-0.19297734647371342,0.6569269423197879,1.5587517318179853,0.3722378640918648,8.987321812850125,0.2866767991881376,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1.1449232887005245,-0.6588093648985114,-0.6588093648985114
Car00248,0.46640963077268854,-0.32463927809320525,-0.8049071555864576,1.3646501469040946,-1.187612833731616,1.7026989142534406,10.060192111293768,0.2866767991881376,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.46640963077268854,-0.22958494510386032,-0.22958494510386032
Car00857,0.23621921370508664,-1.3883057718927068,-1.0817325454231754,0.6569269423197879,1.5587517318179853,0.6573366605550597,11.057660683309457,-1.3907052734306438,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,-0.23621921370508667,-0.7904128879637169,-0.7904128879637169
Car00890,0.46640963077268854,2.3977041362256046,-1.5479647809376471,-0.05079626226451876,0.7740761416609562,-0.958223186069711,9.171807422259398,0.2866767991881376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,-0.46640963077268854,1.1434076243734026,1.1434076243734026
Car02476,1.617361716110698,-0.13700682477629883,-1.2857091484607568,-0.05079626226451876,-0.40293724357458727,-0.48305852529771964,10.906304543749371,0.760473732551322,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1.6173617161106977,1.9302746865543279,1.9302746865543279
Car01037,-0.6845424545653208,-0.5008223672973072,-0.29496564799250413,1.3646501469040946,-1.187612833731616,1.4176001177902458,10.89559051777123,-0.22506287377365783,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.6845424545653208,-0.5861931520857612,-0.5861931520857612
Car00555,-1.1449232887005243,-1.3961763527319282,-1.6499530824564377,0.6569269423197879,-0.7952750386531018,-1.623453711150499,8.987321812850125,-1.3907052734306438,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1.1449232887005245,-0.8655258647817307,-0.8655258647817307
Car02491,1.156980881975494,0.3328833055011832,0.797766153994539,-0.7585194668488254,-0.7952750386531018,0.08713906762867003,10.757094043032893,1.2015681247529082,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-1.156980881975494,0.8993390739417345,0.8993390739417345
Car00030,0.006028796637484806,-1.1699862803908225,0.5209407641578214,1.3646501469040946,-0.40293724357458727,0.9424354570182545,10.887941478476757,-0.22506287377365783,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,-0.006028796637484817,-0.7237327207680967,-0.7237327207680967
Car01906,-1.605304122835728,-0.0033166450160067333,0.43352221999885804,0.6569269423197879,-1.187612833731616,-0.10292679668012651,8.987321812850125,-0.22506287377365783,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1.605304122835728,-0.5701317415355713,-0.5701317415355713
Car01934,0.9267904649078922,1.636081465991202,1.336847176308147,-0.7585194668488254,1.1664139367394708,-0.6731243896065162,10.722782685084084,0.2866767991881376,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.9267904649078922,1.4474230607632765,1.4474230607632765
Car00870,0.006028796637484806,0.2816559709797011,-0.09098904495492274,-0.7585194668488254,0.7740761416609562,-0.6731243896065162,9.143773127704069,1.2015681247529082,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.006028796637484817,-0.15430263591649535,-0.15430263591649535
Car01326,0.23621921370508664,-0.7120528513185687,-0.13469831703440446,-0.7585194668488254,-0.7952750386531018,-0.8631902539153127,11.055577414982384,-0.49716065503419066,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,-0.23621921370508667,-0.4919828840990396,-0.4919828840990396
Car00533,0.9267904649078922,-0.2791160579081622,1.4388354778269379,-1.4662426714331322,-1.187612833731616,-0.10292679668012651,10.68327103975562,0.2866767991881376,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.9267904649078922,0.09514225085881704,0.09514225085881704
Car01772,-0.6845424545653208,-1.579969498322385,-1.416836964699202,1.3646501469040946,-1.5799506288101306,-0.7681573217609144,10.906194484317167,-0.22506287377365783,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.6845424545653208,-0.9036778018712774,-0.9036778018712774
Car01804,1.617361716110698,1.1859363468783168,1.089161301191084,0.6569269423197879,1.5587517318179853,-1.0532561182241094,11.138740976895097,-0.22506287377365783,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.6173617161106977,4.26553076497212,4.26553076497212
Car00820,0.6966000478402903,-0.449265949256415,-1.5042555088581653,1.3646501469040946,-0.010599448496072767,0.27720493193746654,10.964813256418221,-0.22506287377365783,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.6966000478402903,-0.18100509233624235,-0.18100509233624235
Car02287,0.6966000478402903,-1.5390534474090813,0.7831963966347117,-0.05079626226451876,-1.5799506288101306,-0.7681573217609144,11.153288997188483,0.760473732551322,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.6966000478402903,-0.8222351753240513,-0.8222351753240513
Car01909,-0.9147328716329226,0.4350637382779727,-0.9214652144650757,-0.05079626226451876,0.3817383465824417,-0.10292679668012651,9.207636720401869,-1.3907052734306438,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.9147328716329226,-0.3608704241661225,-0.3608704241661225
Car01098,-0.9147328716329226,-1.3489528676966003,0.375243190559549,-1.4662426714331322,-0.40293724357458727,-1.718486643304897,10.87189623867239,0.2866767991881376,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.9147328716329226,-0.8453537759444251,-0.8453537759444251
Car01107,0.6966000478402903,0.8000996321834595,-1.3148486631804113,1.3646501469040946,1.1664139367394708,1.2275342534814493,10.39191418135864,-0.49716065503419066,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,-0.6966000478402903,0.5541206058634756,0.5541206058634756
Car00573,-0.9147328716329226,1.2135793625087525,-0.8049071555864576,-0.7585194668488254,-0.010599448496072767,1.4176001177902458,8.987321812850125,-0.22506287377365783,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.9147328716329226,-0.14944982540265922,-0.14944982540265922
Car00333,0.6966000478402903,-1.4544515592941067,-0.7029188540676671,1.3646501469040946,1.5587517318179853,1.7026989142534406,10.941730395161029,0.760473732551322,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.6966000478402903,-0.7724554927447869,-0.7724554927447869
Car02443,-1.605304122835728,1.3820838362599557,0.3169641611202401,0.6569269423197879,-0.40293724357458727,-0.007893864525728246,8.987321812850125,3.040815371034143,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1.605304122835728,-0.2644435452980626,-0.2644435452980626
Car02133,-1.3751137057681262,-1.1986028347661795,-1.5916740530171287,1.3646501469040946,1.1664139367394708,1.7026989142534406,10.287320360517178,-0.22506287377365783,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1.3751137057681264,-0.8253929982999871,-0.8253929982999871
